uri,name,type,n_variable,n_words,n_words_unique,n_characters,avg_char_per_word,n_loop,n_ifthen,arg_name,arg_type,arg_value,line,docs,list_functions,n_functions
source/models/torch_rvae.py:RVAE:__init__,RVAE:__init__,method,49,145,100,2278,15.71,0,9,"['self', 'args']","[None, None]","[None, None]",614,[],"['super', 'self._get_dataset_obj', 'len', 'nn.ModuleList', 'nn.Linear', 'nn.Parameter', 'nn.ReLU', 'nn.Hardtanh', 'nn.LogSoftmax', 'nn.Sigmoid', 'nn.ParameterList']",11
source/models/torch_rvae.py:RVAE:_get_dataset_obj,RVAE:_get_dataset_obj,method,15,57,29,611,10.72,0,0,['self'],[None],[None],696,[],['utils.load_data'],1
source/models/torch_rvae.py:RVAE:fit,RVAE:fit,method,21,63,55,803,12.75,1,0,['self'],[None],[None],729,[],"['optim.Adam', 'filter', 'self.parameters', 'torch.tensor', 'range', 'training_phase', 'compute_metrics']",7
source/models/torch_rvae.py:RVAE:save,RVAE:save,method,9,46,37,669,14.54,0,0,['self'],[None],[None],762,[],"['self._save_to_csv', 'self.cpu', 'torch.save', 'open', 'json.dump']",5
source/models/torch_rvae.py:RVAE:_save_to_csv,RVAE:_save_to_csv,method,42,321,125,2922,9.1,0,2,"['self', 'X_data', 'X_data_clean', 'target_errors', 'attributes', 'losses_save', 'dataset_obj', 'path_output', 'args', 'epoch', 'mode']","[None, None, None, None, None, None, None, None, None, None, None]","[None, None, None, None, None, None, None, None, None, None, ""'train'""]",789,"['        """""" This method performs all operations needed to save the data to csv """"""\n']","['os.makedirs', 'evaluation_phase', 'repair_phase', 'utils.cell_metrics', 'np.zeros', 'pd.DataFrame', 'df_avpr_feat_cell.to_csv', 'df_auc_feat_cell.to_csv', 'p', 'df_out.to_csv', 'df_errors_repair.to_csv']",11
source/models/torch_rvae.py:RVAE:get_inputs,RVAE:get_inputs,method,29,112,72,1668,14.89,1,8,"['self', 'x_data', 'one_hot_categ', 'masking', 'drop_mask', 'in_aux_samples']","[None, None, None, None, None, None]","[None, None, 'False', 'False', '[]', '[]']",855,"['        """"""\n', '            drop_mask: (N,D) defines which entries are to be zeroed-out\n', '        """"""\n']","['torch.ones', 'isinstance', 'enumerate', 'EmbeddingMul', 'func_embedd', 'input_list.append', 'torch.cat']",7
source/models/torch_rvae.py:RVAE:encode,RVAE:encode,method,16,28,27,364,13.0,0,1,"['self', 'x_data', 'one_hot_categ', 'masking', 'drop_mask', 'in_aux_samples']","[None, None, None, None, None, None]","[None, None, 'False', 'False', '[]', '[]']",917,[],"['dict', 'self.get_inputs', 'self.fc1', 'self.activ', 'self.fc21', 'self.fc22', 'self.qw_fc1', 'self.qw_fc2']",8
source/models/torch_rvae.py:RVAE:sample_normal,RVAE:sample_normal,method,8,15,12,180,12.0,0,2,"['self', 'q_params_z', 'eps']","[None, None, None]","[None, None, 'None']",934,[],"['torch.randn_like', 'eps.mul']",2
source/models/torch_rvae.py:RVAE:reparameterize,RVAE:reparameterize,method,4,7,6,93,13.29,0,0,"['self', 'q_params', 'eps_samples']","[None, None, None]","[None, None, 'None']",948,[],"['dict', 'self.sample_normal']",2
source/models/torch_rvae.py:RVAE:decode,RVAE:decode,method,18,42,35,629,14.98,1,3,"['self', 'z']","[None, None]","[None, None]",957,[],"['dict', 'self.activ', 'self.out_cat_linears', 'enumerate', 'out_cat_list.append', 'torch.cat']",6
source/models/torch_rvae.py:RVAE:predict,RVAE:predict,method,2,7,7,104,14.86,0,0,"['self', 'x_data', 'n_epoch', 'one_hot_categ', 'masking', 'drop_mask', 'in_aux_samples']","[None, None, None, None, None, None, None]","[None, None, 'None', 'False', 'False', '[]', '[]']",989,[],['self.forward'],1
source/models/torch_rvae.py:RVAE:forward,RVAE:forward,method,6,12,11,168,14.0,0,0,"['self', 'x_data', 'n_epoch', 'one_hot_categ', 'masking', 'drop_mask', 'in_aux_samples']","[None, None, None, None, None, None, None]","[None, None, 'None', 'False', 'False', '[]', '[]']",992,[],"['self.encode', 'self.reparameterize', 'self.decode']",3
source/models/torch_rvae.py:RVAE:loss_function,RVAE:loss_function,method,38,123,84,1766,14.36,1,6,"['self', 'input_data', 'p_params', 'q_params', 'q_samples', 'clean_comp_only', 'data_eval_clean']","[None, None, None, None, None, None, None]","[None, None, None, None, None, 'False', 'False']",1000,"['        """""" ELBO: reconstruction loss for each variable + KL div losses summed over elements of a batch """"""\n']","['torch.zeros', 'torch.sigmoid', 'torch.ones_like', 'nll_gauss_global', 'enumerate', 'nll_categ_global', 'torch.sum', 'torch.tensor', 'torch.log']",9
source/models/torch_tabular.py:log,log,function,4,16,10,118,7.38,0,2,['*s'],[None],[None],40,[],"['print', 'log2', 'log3']",3
source/models/torch_tabular.py:log2,log2,function,2,6,6,35,5.83,0,1,['*s'],[None],[None],43,[],['print'],1
source/models/torch_tabular.py:log3,log3,function,2,6,6,35,5.83,0,1,['*s'],[None],[None],46,[],['print'],1
source/models/torch_tabular.py:os_makedirs,os_makedirs,function,2,8,8,163,20.38,0,1,['dir_or_file'],[None],[None],49,[],['os.makedirs'],1
source/models/torch_tabular.py:init,init,function,4,8,8,58,7.25,0,0,"['*kw', '**kwargs']","[None, None]","[None, None]",55,[],['Model'],1
source/models/torch_tabular.py:reset,reset,function,3,7,6,43,6.14,0,0,[],[],[],60,[],[],0
source/models/torch_tabular.py:fit,fit,function,16,43,38,444,10.33,1,0,"['data_pars', 'compute_pars', 'out_pars', '**kw']","[None, None, None, None]","['None', 'None', 'None', None]",153,"['    """"""\n', '    """"""\n']","['copy.deepcopy', 'compute_pars.get', 'get_dataset', 'pd.concat']",4
source/models/torch_tabular.py:predict,predict,function,19,38,34,443,11.66,0,2,"['Xpred', 'data_pars', 'compute_pars', 'out_pars', '**kw']","[None, ' dict', ' dict', ' dict', None]","['None', '{}', '{}', '{}', None]",174,[],"['get_dataset', 'data_pars.get', 'get_dataset_tuple', 'pd.concat', 'compute_pars.get']",5
source/models/torch_tabular.py:save,save,function,11,32,29,360,11.25,0,0,"['path', 'info']","[None, None]","['None', 'None']",193,"['    """""" Custom saving\n', '    """"""\n']","['os.makedirs', 'pickle.dump', 'open']",3
source/models/torch_tabular.py:load_model,load_model,function,18,31,29,348,11.23,0,0,['path'],[None],"['""""']",209,[],"['pickle.load', 'Model', 'TabularModel.load_from_checkpoint']",3
source/models/torch_tabular.py:load_info,load_info,function,13,25,23,172,6.88,1,1,['path'],[None],"['""""']",227,[],"['glob.glob', 'pickle.load', 'fp.split']",3
source/models/torch_tabular.py:get_dataset_tuple,get_dataset_tuple,function,14,40,32,343,8.57,2,1,"['Xtrain', 'cols_type_received', 'cols_ref']","[None, None, None]","[None, None, 'None']",240,"['    """"""  Split into Tuples:  Xtuple = (df1, df2, df3) OR single dataframe  to Feed model\n', '    :param Xtrain:\n', '    :param cols_type_received:\n', '    :param cols_ref:\n', '    :return:\n', '    """"""\n']","['len', 'Xtuple_train.append']",2
source/models/torch_tabular.py:get_dataset,get_dataset,function,33,129,93,1299,10.07,2,5,"['Xtrain', 'cols_type_received', 'cols_ref']","[None, None, None]","[None, None, 'None']",264,[],"['len', 'Xtuple_train.append', 'get_dataset', 'data_pars.get', 'get_dataset_tuple', 'log2', 'Exception']",7
source/models/torch_tabular.py:test_dataset_covtype,test_dataset_covtype,function,22,94,91,1392,14.81,0,1,['nrows'],[None],['1000'],310,[],"['Path.home', 'BASE_DIR.joinpath', 'datafile.exists', 'wget.download', 'datafile.as_posix', 'pd.read_csv']",6
source/models/torch_tabular.py:train_test_split2,train_test_split2,function,17,35,28,392,11.2,0,0,"['df', 'coly']","[None, None]","[None, None]",337,[],"['log3', 'df.drop', 'np.sum', 'X.head', 'train_test_split', 'len']",6
source/models/torch_tabular.py:test,test,function,22,94,91,1392,14.81,0,1,['nrows'],[None],['1000'],347,"['    """"""\n', '        nrows : take first nrows from dataset\n', '    """"""\n']","['Path.home', 'BASE_DIR.joinpath', 'datafile.exists', 'wget.download', 'datafile.as_posix', 'pd.read_csv']",6
source/models/torch_tabular.py:test3,test3,function,25,274,154,2715,9.91,1,0,['n_sample '],[None],[' 100'],509,"['    """"""\n', '        nrows : take first nrows from dataset\n', '    """"""\n']","['test_dataset_covtype', 'train_test_split2', 'post_process_fun', 'int', 'pre_process_fun', 'log', 'test_helper']",7
source/models/torch_tabular.py:test_helper,test_helper,function,13,62,54,830,13.39,0,1,"['m', 'X_valid']","[None, None]","[None, None]",625,[],"['reset', 'log', 'Model', 'fit', 'predict', 'save', 'load_model']",7
source/models/torch_tabular.py:test2,test2,function,41,143,136,2414,16.88,0,1,['nrows'],[None],['10000'],659,"['    """"""\n', '       python source/models/torch_tabular.py test\n', '\n', '    """"""\n']","['Path.home', 'BASE_DIR.joinpath', 'datafile.exists', 'wget.download', 'datafile.as_posix', 'pd.read_csv', 'df.head', 'train_test_split', 'len', 'DataConfig', 'CategoryEmbeddingModelConfig', 'TrainerConfig', 'ExperimentConfig', 'OptimizerConfig', 'TabularModel', 'tabular_model.fit', 'tabular_model.evaluate', 'log', 'test.drop', 'tabular_model.predict']",20
source/models/torch_tabular.py:get_dataset2,get_dataset2,function,7,49,33,415,8.47,0,4,"['data_pars', 'task_type', '**kw']","[None, None, None]","['None', '""train""', None]",750,"['    """"""\n', '      ""ram""  :\n', '      ""file"" :\n', '    """"""\n']","['data_pars.get', 'Exception']",2
source/models/torch_tabular.py:Model,Model,class,36,135,114,1468,10.87,1,2,[],[],[],100,[],[],0
source/models/torch_tabular.py:Model:__init__,Model:__init__,method,35,130,109,1400,10.77,1,2,"['self', 'model_pars', 'data_pars', 'compute_pars']","[None, None, None, None]","[None, 'None', 'None', 'None']",101,[],"['DataConfig', 'model_pars.get', 'MixtureDensityHeadConfig', 'model_class', 'TrainerConfig', 'OptimizerConfig', 'TabularModel', 'log']",8
source/models/util_models.py:log,log,function,1,2,2,20,10.0,0,0,['*s'],[None],[None],13,[],['print'],1
source/models/util_models.py:test_dataset_classifier_covtype,test_dataset_classifier_covtype,function,25,60,57,818,13.63,0,1,['nrows'],[None],['500'],19,[],"['log', 'Path.home', 'BASE_DIR.joinpath', 'datafile.exists', 'wget.download', 'datafile.as_posix', 'pd.read_csv']",7
source/models/util_models.py:test_dataset_regress_fake,test_dataset_regress_fake,function,22,46,42,355,7.72,1,0,['nrows'],[None],['500'],55,[],"['range', 'sklearn_datasets.make_regression', 'pd.DataFrame', 'y.reshape', 'len']",5
source/models/util_models.py:test_dataset_classi_fake,test_dataset_classi_fake,function,23,48,44,374,7.79,1,0,['nrows'],[None],['500'],72,[],"['range', 'sklearn_datasets.make_classification', 'pd.DataFrame', 'y.reshape', 'len']",5
source/models/util_models.py:test_dataset_petfinder,test_dataset_petfinder,function,22,52,48,649,12.48,0,0,['nrows'],[None],['1000'],89,[],"['print', 'pd.read_csv', 'np.where', 'df.drop']",4
source/models/util_models.py:tf_data_create_sparse,tf_data_create_sparse,function,37,150,84,1555,10.37,6,5,"['cols_type_received', ""'col2']"", ""'cols_num'    "", ""'colb']}"", 'cols_ref', ""'col_num'  ]"", 'Xtrain', '**kw']","['dict', None, "" ['cola'"", None, 'list', None, 'pd.DataFrame', None]","["" {'cols_sparse' : ['col1'"", None, None, None, ""  [ 'col_sparse'"", None, 'None', None]",122,"['    """"""\n', '\n', '       Create sparse data struccture in KERAS  To plug with MODEL:\n', '       No data, just virtual data\n', '    https://github.com/GoogleCloudPlatform/data-science-on-gcp/blob/master/09_cloudml/flights_model_tf2.ipynb\n', '\n', '    :return:\n', '    """"""\n']","['int', 'min', 'col_unique.get', 'categorical_column_with_hash_bucket', 'numeric_column', 'crossed_column', 'np.linspace', 'bucketized_column', 'indicator_column', 'dict_cat_sparse.items', 'embedding_column']",11
source/models/util_models.py:tf_data_pandas_to_dataset,tf_data_pandas_to_dataset,function,9,25,21,326,13.04,1,0,"['training_df', 'colsX', 'coly']","[None, None, None]","[None, None, None]",192,[],"['print', 'tf.cast']",2
source/models/util_models.py:tf_data_file_to_dataset,tf_data_file_to_dataset,function,29,72,57,958,13.31,0,2,"['pattern', 'batch_size', 'mode', 'truncate']","[None, None, None, None]","[None, None, 'tf.estimator.ModeKeys.TRAIN', 'None']",212,"['    """"""  ACTUAL Data reading :\n', '           Dataframe ---> TF Dataset  --> feed Keras model\n', '\n', '    """"""\n']","['load_dataset', 'features_and_labels', 'features.pop', 'dataset.map', 'dataset.shuffle', 'dataset.repeat', 'dataset.prefetch', 'dataset.take']",8
source/utils/util.py:os_make_dirs,os_make_dirs,function,8,26,22,224,8.62,1,3,['filename'],[None],[None],40,[],"['isinstance', 'os.makedirs', 'print']",3
source/utils/util.py:save_all,save_all,function,5,16,16,144,9.0,1,0,"['variable_list', 'folder', 'globals_main']","[None, None, None]","[None, None, 'None']",56,"['    """""" Pickle saving batch\n', '    :param variable_list:\n', '    :param folder:\n', '    :param globals_main:\n', '    :return:\n', '    """"""\n']","['save', 'print']",2
source/utils/util.py:save,save,function,11,38,31,360,9.47,1,0,"['variable_list', 'folder', 'globals_main']","[None, None, None]","[None, None, 'None']",71,[],"['save', 'print', 'os_make_dirs', 'open', 'pickle.dump']",5
source/utils/util.py:load,load,function,7,16,15,120,7.5,0,0,"['filename', 'isabsolutpath', 'encoding1']","[None, None, None]","['""/folder1/keyname""', '0', '""utf-8""']",88,"['    """""" pickle load\n', '    :param filename:\n', '    :param isabsolutpath:\n', '    :param encoding1:\n', '    :return:\n', '    """"""\n']","['os_make_dirs', 'open', 'pickle.load', 'print']",4
source/utils/util.py:create_appid,create_appid,function,4,6,5,47,7.83,0,0,['filename'],[None],[None],104,[],['str'],1
source/utils/util.py:create_logfilename,create_logfilename,function,2,3,3,50,16.67,0,0,['filename'],[None],[None],110,[],['filename.split'],1
source/utils/util.py:create_uniqueid,create_uniqueid,function,2,4,4,87,21.75,0,0,[],[],[],114,[],['str'],1
source/utils/util.py:logger_setup,logger_setup,function,9,42,34,409,9.74,0,3,"['logger_name', 'log_file', 'formatter', 'isrotate', 'isconsole_output', 'logging_level', '']","[None, None, None, None, None, None, None]","['None', 'None', 'FORMATTER_1', 'False', 'True', 'logging.DEBUG', None]",120,"['    """"""\n', '    my_logger = util_log.logger_setup(""my module name"", log_file="""")\n', '    APP_ID    = util_log.create_appid(__file__ )\n', '    def log(*argv):\n', '      my_logger.info("","".join([str(x) for x in argv]))\n', '  \n', '   """"""\n']","['logging.getLogger', 'logger.setLevel', 'logger.addHandler', 'logger_handler_file']",4
source/utils/util.py:logger_handler_console,logger_handler_console,function,6,13,11,163,12.54,0,1,['formatter'],[None],['None'],156,[],"['logging.StreamHandler', 'console_handler.setFormatter']",2
source/utils/util.py:logger_handler_file,logger_handler_file,function,11,33,22,331,10.03,0,3,"['isrotate', 'rotate_time', 'formatter', 'log_file_used']","[None, None, None, None]","['False', '""midnight""', 'None', 'None']",163,[],"['print', 'TimedRotatingFileHandler', 'fh.setFormatter', 'logging.FileHandler']",4
source/utils/util.py:logger_setup2,logger_setup2,function,13,14,13,215,15.36,0,0,"['name', 'level']","[None, None]","['__name__', 'None']",177,[],"['logging.getLogger', 'logger.setLevel', 'logging.StreamHandler', 'ch.setLevel', 'logging.Formatter', 'ch.setFormatter', 'logger.addHandler']",7
source/utils/util.py:printlog,printlog,function,9,44,38,396,9.0,0,3,"['s', 's1', 's2', 's3', 's4', 's5', 's6', 's7', 's8', 's9', 's10', 'app_id', 'logfile', 'iswritelog', '']","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","['""""', '""""', '""""', '""""', '""""', '""""', '""""', '""""', '""""', '""""', '""""', '""""', 'None', 'True', None]",193,[],"['str', 'print', 'writelog']",3
source/utils/util.py:writelog,writelog,function,5,15,14,66,4.4,0,1,"['m', 'f']","[None, None]","['""""', 'None']",240,[],"['open', '_log.write']",2
source/utils/util.py:load_arguments,load_arguments,function,32,78,64,756,9.69,2,2,"['config_file', 'arg_list']","[None, None]","['None', 'None']",247,"['    """"""\n', '      Load CLI input, load config.toml , overwrite config.toml by CLI Input\n', '      [{}, {}]\n', '    """"""\n']","['argparse.ArgumentParser', 'p.add_argument', 'p.parse_args', 'to_name', '__init__', 'print', 'toml.load', 'vars']",8
source/utils/util.py:sk_tree_get_ifthen,sk_tree_get_ifthen,function,28,94,67,781,8.31,2,3,"['tree', 'feature_names', 'target_names', 'spacer_base']","[None, None, None, None]","[None, None, None, '"" ""']",295,"['    """"""Produce psuedo-code for decision tree.\n', '    tree -- scikit-leant DescisionTree.\n', '    feature_names -- list of feature names.\n', '    target_names -- list of target (output) names.\n', '    spacer_base -- used for spacing code (default: ""    "").\n', '    """"""\n']","['recurse', 'print', 'str', 'zip', 'int']",5
source/utils/util_autofeature.py:create_model_name,create_model_name,function,0,1,1,4,4.0,0,0,"['save_folder', 'model_name']","[None, None]","[None, None]",56,[],[],0
source/utils/util_autofeature.py:optim_,optim_,function,5,32,26,297,9.28,0,2,"['modelname', 'pars', 'df ', 'optim_engine', 'optim_method', 'save_folder', 'log_folder', 'ntrials']","[None, None, None, None, None, None, None, None]","['""model_dl.1_lstm.py""', ' {}', ' None', '""optuna""', '""normal/prune""', '""model_save/""', '""logs/""', '2']",63,[],"['print', 'optim_optuna']",2
source/utils/util_autofeature.py:optim_optuna,optim_optuna,function,44,130,99,1730,13.31,1,3,"['modelname', 'pars', 'df ', 'optim_method', 'save_folder', 'log_folder', 'ntrials']","[None, None, None, None, None, None, None]","['""model_dl.1_lstm.py""', ' {}', ' None', '""normal/prune""', '""/mymodel/""', '""""', '2']",81,"['    """"""\n', '       Interface layer to Optuna  for hyperparameter optimization\n', '       return Best Parameters \n', '\n', ""    weight_decay = trial.suggest_loguniform('weight_decay', 1e-10, 1e-3)\n"", ""    optimizer = trial.suggest_categorical('optimizer', ['MomentumSGD', 'Adam']) # Categorical parameter\n"", ""    num_layers = trial.suggest_int('num_layers', 1, 3)      # Int parameter\n"", ""    dropout_rate = trial.suggest_uniform('dropout_rate', 0.0, 1.0)      # Uniform parameter\n"", ""    learning_rate = trial.suggest_loguniform('learning_rate', 1e-5, 1e-2)      # Loguniform parameter\n"", ""    drop_path_rate = trial.suggest_discrete_uniform('drop_path_rate', 0.0, 1.0, 0.1) # Discrete-uniform parameter\n"", '    """"""\n']","['module_load', 'objective', 'module.get_params', 'pars.items', 'trial.suggest_loguniform', 'trial.suggest_int', 'trial.suggest_categorical', 'trial.suggest_discrete_uniform', 'trial.suggest_uniform', 'Exception', 'module.Model', 'module.fit', 'tf.reset_default_graph', 'optuna.create_study', 'study.optimize', 'param_dict.update', 'modelname.replace', 'not', 'os.makedirs', 'save', 'study.trials_dataframe', 'study_trials.to_csv', 'json.dump']",23
