uri,name,type,n_variable,n_words,n_words_unique,n_characters,avg_char_per_word,n_loop,n_ifthen,arg_name,arg_type,arg_value,line,docs,list_functions,n_functions
utilmy/zutil.py:pd_h5_fromcsv_tohdfs,pd_h5_fromcsv_tohdfs,function,29,80,63,661,8.26,3,2,"['dircsv', 'filepattern', 'tofilehdfs', 'tablename', ')', 'dtype0', 'encoding', 'chunksize', 'mode', 'form', 'complib', '']","[None, None, None, None, None, None, None, None, None, None, None, None]","['""dir1/dir2/""', '""*.csv""', '""file1.h5""', '""df""', None, 'None', '""utf-8""', '2000000', '""a""', '""table""', 'None', None]",2780,[],"['os_file_listall', 'pd.HDFStore', 'enumerate', 'pd.read_csv', 'print', 'store.append', 'store.close', 'os_file_exist']",8
utilmy/zutil.py:pd_np_toh5file,pd_np_toh5file,function,6,8,7,82,10.25,0,0,"['numpyarr', 'fileout', 'table1']","[None, None, None]","[None, '""file.h5""', '""data""']",2837,[],"['pd.DataFrame', 'pd.HDFStore', 'st.append']",3
utilmy/zutil.py:date_allinfo,date_allinfo,function,0,0,0,0,0.0,0,0,[],[],[],2844,"['    """"""\n', '\n', 'https://aboutsimon.com/blog/2016/08/04/datetime-vs-Arrow-vs-Pendulum-vs-Delorean-vs-udatetime.html\n', '\n', '\n', '   """"""\n']",[],0
utilmy/zutil.py:datetime_tostring,datetime_tostring,function,9,21,15,245,11.67,1,2,['datelist1'],[None],[None],2853,[],"['isinstance', 'datelist1.strftime', 'pd.to_datetime', 't.strftime', 'date2.append']",5
utilmy/zutil.py:date_remove_bdays,date_remove_bdays,function,14,36,26,354,9.83,1,3,"['from_date', 'add_days']","[None, None]","[None, None]",2866,[],"['isint', 'dateint_todatetime', 'datetime.timedelta', 'current_date.weekday', 'datetime_toint']",5
utilmy/zutil.py:date_add_bdays,date_add_bdays,function,14,36,27,353,9.81,1,3,"['from_date', 'add_days']","[None, None]","[None, None]",2884,[],"['isint', 'dateint_todatetime', 'datetime.timedelta', 'current_date.weekday', 'datetime_toint']",5
utilmy/zutil.py:datenumpy_todatetime,datenumpy_todatetime,function,9,40,24,384,9.6,0,3,"['tt', 'islocaltime']","[None, None]","[None, 'True']",2902,[],['type'],1
utilmy/zutil.py:datetime_tonumpydate,datetime_tonumpydate,function,4,4,4,36,9.0,0,0,"['t', 'islocaltime']","[None, None]","[None, 'True']",2919,[],['np.datetime64'],1
utilmy/zutil.py:datestring_todatetime,datestring_todatetime,function,9,16,14,136,8.5,1,1,"['datelist1', 'format1']","[None, None]","[None, '""%Y%m%d""']",2925,[],"['isinstance', 'parser.parse', 'date2.append']",3
utilmy/zutil.py:datetime_toint,datetime_toint,function,6,14,12,156,11.14,1,1,['datelist1'],[None],[None],2937,[],"['isinstance', 'int', 'date2.append']",3
utilmy/zutil.py:date_holiday,date_holiday,function,0,0,0,0,0.0,0,0,[],[],[],2946,"['    """"""\n', '   https://jakevdp.github.io/blog/2015/07/23/learning-seattles-work-habits-from-bicycle-counts/\n', '\n', 'from pandas.tseries.holiday import USFederalHolidayCalendar\n', 'cal = USFederalHolidayCalendar()\n', ""holidays = cal.holidays('2012', '2016', return_name=True)\n"", 'holidays.head()\n', '\n', 'holidays_all = pd.concat([holidays, ""Day Before "" + holidays.shift(-1, \'D\'),  ""Day After ""\n', ""+ holidays.shift(1, 'D')])\n"", 'holidays_all = holidays_all.sort_index()\n', 'holidays_all.head()\n', '\n', 'from pandas.tseries.offsets import CustomBusinessDay\n', 'from pandas.tseries.holiday import USFederalHolidayCalendar\n', 'bday_us = CustomBusinessDay(calendar=USFederalHolidayCalendar())\n', 'dateref[-1] - bday_us- bday_us\n', '\n', '   """"""\n']",[],0
utilmy/zutil.py:date_add_bday,date_add_bday,function,14,36,27,353,9.81,1,3,"['from_date', 'add_days']","[None, None]","[None, None]",2968,[],"['isint', 'dateint_todatetime', 'datetime.timedelta', 'current_date.weekday', 'datetime_toint']",5
utilmy/zutil.py:dateint_todatetime,dateint_todatetime,function,7,14,12,136,9.71,1,1,['datelist1'],[None],[None],2983,[],"['isinstance', 'parser.parse', 'date2.append']",3
utilmy/zutil.py:date_diffinday,date_diffinday,function,4,5,5,74,14.8,0,0,"['intdate1', 'intdate2']","[None, None]","[None, None]",2993,[],['dateint_todatetime'],1
utilmy/zutil.py:date_diffinbday,date_diffinbday,function,7,11,9,112,10.18,0,0,"['intd2', 'intd1']","[None, None]","[None, None]",2998,[],"['dateint_todatetime', 'd1.date', 'd2.date', 'np.busday_count']",4
utilmy/zutil.py:date_gencalendar,date_gencalendar,function,11,16,14,242,15.12,0,0,"['start', 'end', 'country']","[None, None, None]","['""2010-01-01""', '""2010-01-15""', '""us""']",3007,[],"['CustomBusinessDay', 'np.array']",2
utilmy/zutil.py:date_finddateid,date_finddateid,function,3,75,12,447,5.96,0,10,"['date1', 'dateref']","[None, None]","[None, None]",3017,[],['np_findfirst'],1
utilmy/zutil.py:datestring_toint,datestring_toint,function,6,14,12,108,7.71,1,1,['datelist1'],[None],[None],3042,[],"['isinstance', 'int', 'date2.append']",3
utilmy/zutil.py:date_now,date_now,function,14,44,29,401,9.11,0,2,['i'],[None],['0'],3051,[],"['datetime.now', 'date_add_bdays', 'date_remove_bdays', 'str', 'date_nowtime', 'datetime.today', 'd.strftime']",7
utilmy/zutil.py:date_nowtime,date_nowtime,function,8,22,18,208,9.45,0,1,"['type1', 'format1=""%Y-%m-%d %H']","[None, '']","['""str""', '""%Y-%m-%d %H:%M:%S:%f""']",3062,"['    """""" str / stamp /  """"""\n']","['datetime.today', 'd.strftime']",2
utilmy/zutil.py:date_generatedatetime,date_generatedatetime,function,17,32,28,268,8.38,0,1,"['start', 'nbday', 'end']","[None, None, None]","['""20100101""', '10', '""""']",3076,[],"['datestring_todatetime', 'date_add_bdays', 'datetime.timedelta', 'list', 'np.array']",5
utilmy/zutil.py:np_numexpr_vec_calc,np_numexpr_vec_calc,function,5,12,12,110,9.17,0,0,[],[],[],3088,[],[],0
utilmy/zutil_features.py:log,log,function,6,30,20,188,6.27,0,2,"['*s', 'n', 'm', '**kw']","[None, None, None, None]","[None, '0', '1', None]",12,[],"['print', 'log2', 'log3']",3
utilmy/zutil_features.py:log2,log2,function,2,7,7,40,5.71,0,1,"['*s', '**kw']","[None, None]","[None, None]",18,[],['print'],1
utilmy/zutil_features.py:log3,log3,function,2,7,7,40,5.71,0,1,"['*s', '**kw']","[None, None]","[None, None]",21,[],['print'],1
utilmy/zutil_features.py:os_get_function_name,os_get_function_name,function,4,4,4,47,11.75,0,0,[],[],[],32,[],['sys._getframe'],1
utilmy/zutil_features.py:os_getcwd,os_getcwd,function,3,6,5,66,11.0,0,0,[],[],[],37,[],[],0
utilmy/zutil_features.py:pa_read_file,pa_read_file,function,38,129,74,709,5.5,2,9,"['path', 'cols', 'n_rows', 'file_start', 'file_end', 'verbose', '']","[None, None, None, None, None, None, None]","[""  'folder_parquet/'"", 'None', '1000', '0', '100000', '1', None]",43,"['    """"""Requied HDFS connection\n', '       http://arrow.apache.org/docs/python/parquet.html\n', '\n', '       conda install libhdfs3 pyarrow\n', '       in your script.py:\n', '        import os\n', ""        os.environ['ARROW_LIBHDFS_DIR'] = '/opt/cloudera/parcels/CDH/lib64/'\n"", '\n', '       https://stackoverflow.com/questions/18123144/missing-server-jvm-java-jre7-bin-server-jvm-dll\n', '\n', '    """"""\n']","['hdfs.ls', 'glob.glob', 'fi.split', 'print', 'pq.read_table', 'arr_table.to_pandas', 'gc.collect', 'pd.concat', 'len', 'dfall.head']",10
utilmy/zutil_features.py:pa_write_file,pa_write_file,function,23,62,45,599,9.66,0,4,"['df', 'path', 'cols', 'n_rows', 'partition_cols', 'overwrite', 'verbose', 'filesystem ']","[None, None, None, None, None, None, None, None]","[None, ""  'folder_parquet/'"", 'None', '1000', 'None', 'True', '1', "" 'hdfs'""]",97,"['    """""" Pandas to HDFS\n', ""      pyarrow.parquet.write_table(table, where, row_group_size=None, version='1.0',\n"", ""      use_dictionary=True, compression='snappy', write_statistics=True, use_deprecated_int96_timestamps=None,\n"", '      coerce_timestamps=None, allow_truncated_timestamps=False, data_page_size=None,\n', ""      flavor=None, filesystem=None, compression_level=None, use_byte_stream_split=False, data_page_version='1.0', **kwargs)\n"", '\n', '      https://arrow.apache.org/docs/python/generated/pyarrow.parquet.write_to_dataset.html#pyarrow.parquet.write_to_dataset\n', '\n', '    """"""\n']","['hdfs.rm', 'hdfs.mkdir', 'pq.write_to_dataset', 'hdfs.ls', 'print', 'os.removedirs', 'os.makedirs', 'os.listdir']",8
utilmy/zutil_features.py:test_get_classification_data,test_get_classification_data,function,20,44,40,470,10.68,1,0,['name'],[None],['None'],143,[],"['make_classification', 'range', 'pd.DataFrame', 'np.arange', 'len', 'dfX.set_index', 'dfy.set_index']",7
utilmy/zutil_features.py:params_check,params_check,function,7,56,26,259,4.62,1,5,"['pars', 'check_list', 'name']","[None, None, None]","[None, None, '""""']",160,"['    """"""\n', '      Validate a dict parans\n', '    :param pars:\n', '    :param check_list:\n', '    :param name:\n', '    :return:\n', '    """"""\n']","['isinstance', 'Exception']",2
utilmy/zutil_features.py:save_features,save_features,function,7,30,26,275,9.17,0,2,"['df', 'name', 'path']","[None, None, None]","[None, None, 'None']",186,"['    """""" Save dataframe on disk\n', '    :param df:\n', '    :param name:\n', '    :param path:\n', '    :return:\n', '    """"""\n']","['os.makedirs', 'isinstance', 'log', 'list', 'df0.to_parquet']",5
utilmy/zutil_features.py:load_features,load_features,function,3,10,9,110,11.0,0,0,"['name', 'path']","[None, None]","[None, None]",206,[],"['pd.read_parquet', 'log']",2
utilmy/zutil_features.py:save_list,save_list,function,8,21,20,166,7.9,1,0,"['path', 'name_list', 'glob']","[None, None, None]","[None, None, None]",214,[],"['os.makedirs', 'log', 'pickle.dump', 'open']",4
utilmy/zutil_features.py:save,save,function,7,30,26,275,9.17,0,2,"['df', 'name', 'path']","[None, None, None]","[None, None, 'None']",221,"['  """"""\n', '      Read file in parallel from disk : very Fast\n', '  :param path_glob:\n', '  :param ignore_index:\n', '  :param cols:\n', '  :param verbose:\n', '  :param nrows:\n', '  :param concat_sort:\n', '  :param n_pool:\n', '  :param drop_duplicates:\n', '  :param shop_id:\n', '  :param kw:\n', '  :return:\n', '  """"""\n']","['os.makedirs', 'isinstance', 'log', 'list', 'df0.to_parquet']",5
utilmy/zutil_features.py:load,load,function,3,10,9,110,11.0,0,0,"['name', 'path']","[None, None]","[None, None]",228,"['  """"""\n', '      Read file in parallel from disk : very Fast\n', '  :param path_glob:\n', '  :param ignore_index:\n', '  :param cols:\n', '  :param verbose:\n', '  :param nrows:\n', '  :param concat_sort:\n', '  :param n_pool:\n', '  :param drop_duplicates:\n', '  :param shop_id:\n', '  :param kw:\n', '  :return:\n', '  """"""\n']","['pd.read_parquet', 'log']",2
utilmy/zutil_features.py:pd_read_file,pd_read_file,function,52,161,100,1083,6.73,3,10,"['path_glob', 'ignore_index', 'cols', 'verbose', 'nrows', 'concat_sort', 'n_pool', 'drop_duplicates', 'col_filter', 'col_filter_val', '**kw']","[None, None, None, None, None, None, None, None, None, None, None]","['""*.pkl""', 'True', 'None', 'False', '-1', 'True', '1', 'None', 'None', 'None', None]",233,"['  """"""\n', '      Read file in parallel from disk : very Fast\n', '  :param path_glob:\n', '  :param ignore_index:\n', '  :param cols:\n', '  :param verbose:\n', '  :param nrows:\n', '  :param concat_sort:\n', '  :param n_pool:\n', '  :param drop_duplicates:\n', '  :param shop_id:\n', '  :param kw:\n', '  :return:\n', '  """"""\n']","['ThreadPool', 'glob.glob', 'pd.DataFrame', 'len', 'log', 'range', 'job_list.append', 'pool.apply_async', 'dfi.drop_duplicates', 'gc.collect', 'pd.concat']",11
utilmy/zutil_features.py:load_dataset,load_dataset,function,35,207,126,1727,8.34,3,11,"['path_data_x', 'path_data_y', 'colid', 'n_sample']","[None, None, None, None]","[None, ""''"", '""jobId""', '-1']",300,"['    """"""\n', '      return a datraframe\n', '      https://raw.github.com/someguy/brilliant/master/somefile.txt\n', '\n', '    :param path_data_x:\n', '    :param path_data_y:\n', '    :param colid:\n', '    :param n_sample:\n', '    :return:\n', '    """"""\n']","['log', 'fetch_spark_koalas', 'fetch_dataset', 'glob.glob', 'ntpath.dirname', 'ntpath.basename', 'len', 'print', 'pd.read_csv', 'fi.endswith', 'pd.read_parquet', 'pd.read_pickle', 'pd.concat', 'df.head', 'list', 'np.arange', 'df.set_index', 'pd_read_file', 'dfy.head', 'df.join']",20
utilmy/zutil_features.py:fetch_spark_koalas,fetch_spark_koalas,function,9,11,11,109,9.91,0,0,"['path_data_x', 'path_data_y', 'colid', 'n_sample']","[None, None, None, None]","[None, ""''"", '""jobId""', '-1']",378,[],"['path_data_x.replace', 'ks.read_parquet']",2
utilmy/zutil_features.py:fetch_dataset,fetch_dataset,function,52,177,125,1978,11.18,1,6,"['url_dataset', 'path_target', 'file_target']","[None, None, None]","[None, 'None', 'None']",386,"['    """"""Fetch dataset from a given URL and save it.\n', '\n', '    Currently `github`, `gdrive` and `dropbox` are the only supported sources of\n', '    data. Also only zip files are supported.\n', '\n', '    :param url_dataset:   URL to send\n', '    :param path_target:   Path to save dataset\n', '    :param file_target:   File to save dataset\n', '\n', '    """"""\n']","['log', 'mkdtemp', 'pathlib.Path', 'mktemp', 'url_dataset.replace', 'urlx.replace', 'urlpath.split', 'os.makedirs', 'requests.Session', 's.get', 'print', 'open', 'f.write', 'res.raise_for_status', 'urlparse', 'parse_qs', 'download_googledrive', 'download_dtopbox', 'os.listdir', 'os.unlink', 'os.link']",21
utilmy/zutil_features.py:load_function_uri,load_function_uri,function,25,66,59,691,10.47,0,0,"['uri_name=""myfolder/myfile.py']",[''],"['""myfolder/myfile.py::myFunction""']",491,"['    """"""\n', '    #load dynamically function from URI pattern\n', '    #""dataset""        : ""mlmodels.preprocess.generic:pandasDataset""\n', '    ###### External File processor :\n', '    #""dataset""        : ""MyFolder/preprocess/myfile.py:pandasDataset""\n', '    """"""\n']","['uri_name.split', 'len', 'package_path.replace', 'getattr', 'str', 'log', 'Path', 'NameError']",8
utilmy/zutil_features.py:metrics_eval,metrics_eval,function,23,71,52,902,12.7,2,3,"['metric_list', 'ytrue', 'ypred', 'ypred_proba', 'return_dict']","[None, None, None, None, None]","['[""mean_squared_error""]', 'None', 'None', 'None', 'False']",531,"['    """"""\n', '      Generic metrics calculation, using sklearn naming pattern\n', '    """"""\n']","['len', 'isinstance', 'getattr', 'range', 'mval_.append', 'np.mean', 'np.sqrt', 'metric_scorer', 'pd.DataFrame']",9
utilmy/zutil_features.py:pd_stat_dataset_shift,pd_stat_dataset_shift,function,14,24,23,328,13.67,1,0,"['dftrain', 'dftest', 'colused', 'nsample', 'buckets', 'axis']","[None, None, None, None, None, None]","[None, None, None, '10000', '5', '0']",572,[],"['print', 'pd_stat_datashift_psi', 'pd.DataFrame']",3
utilmy/zutil_features.py:pd_stat_datashift_psi,pd_stat_datashift_psi,function,25,122,83,1188,9.74,1,5,"['expected', 'actual', 'buckettype', 'buckets', 'axis']","[None, None, None, None, None]","[None, None, ""'bins'"", '10', '0']",588,"[""    '''Calculate the PSI (population stability index) across all variables\n"", '    Args:\n', '       expected: numpy matrix of original values\n', '       actual: numpy matrix of new values, same size as expected\n', '       buckettype: type of strategy for creating buckets, bins splits into even splits, quantiles splits into quantile buckets\n', '       buckets: number of quantiles to use in bucketing variables\n', '       axis: axis by which variables are defined, 0 for vertical, 1 for horizontal\n', '    Returns:\n', '       psi_values: ndarray of psi values for each variable\n', ""    '''\n""]","['psi', 'scale_range', 'np.max', 'np.arange', 'np.min', 'np.stack', 'np.histogram', 'len', 'sub_psi', 'np.log', 'np.sum', 'range', 'np.empty']",13
utilmy/zutil_features.py:feature_importance_perm,feature_importance_perm,function,31,57,54,761,13.35,1,1,"['clf', 'Xtrain', 'ytrain', 'cols', 'n_repeats', 'scoring', 'show_graph']","[None, None, None, None, None, None, None]","[None, None, None, None, '8', ""'neg_root_mean_squared_error'"", '1']",660,[],"['permutation_importance', 'list', 'pd.DataFrame', 'np.arange', 'min', 'len', 'plt.subplots', 'ax1.boxplot', 'ax1.set_yticklabels', 'ax1.set_ylim', 'fig.tight_layout', 'plt.show']",12
utilmy/zutil_features.py:feature_selection_multicolinear,feature_selection_multicolinear,function,25,44,36,510,11.59,3,0,"['df', 'threshold']","[None, None]","[None, '1.0']",694,[],"['list', 'spearmanr', 'hierarchy.ward', 'hierarchy.fcluster', 'defaultdict', 'enumerate', 'cluster_id_to_feature_ids.values']",7
utilmy/zutil_features.py:feature_correlation_cat,feature_correlation_cat,function,24,45,41,582,12.93,0,0,"['df', 'colused']","[None, None]","[None, None]",712,[],"['plt.subplots', 'spearmanr', 'hierarchy.ward', 'hierarchy.dendrogram', 'np.arange', 'len', 'ax2.imshow', 'ax2.set_xticks', 'ax2.set_yticks', 'ax2.set_xticklabels', 'ax2.set_yticklabels', 'fig.tight_layout', 'plt.show']",13
utilmy/zutil_features.py:pd_feature_generate_cross,pd_feature_generate_cross,function,33,70,59,485,6.93,2,2,"['df', 'cols', 'cols_cross_input', 'pct_threshold', 'm_combination']","[None, None, None, None, None]","[None, None, 'None', '0.2', '2']",735,"['    """"""\n', '       Generate Xi.Xj features and filter based on stats threshold\n', '    """"""\n']","['len', 'itertools.combinations', 'range', 'y.sum', 'col_cross.append']",5
utilmy/zutil_features.py:pd_col_to_onehot,pd_col_to_onehot,function,20,94,61,616,6.55,3,6,"['dfref', 'colname', 'colonehot', 'return_val']","[None, None, None, None]","[None, 'None', 'None', '""dataframe,column""']",770,"['    """"""\n', '    :param df:\n', '    :param colname:\n', '    :param colonehot: previous one hot columns\n', '    :param returncol:\n', '    :return:\n', '    """"""\n']","['copy.deepcopy', 'list', 'len', 'print', 'pd.concat', 'pd.get_dummies', 'coladded.append']",7
utilmy/zutil_features.py:pd_colcat_mergecol,pd_colcat_mergecol,function,17,41,32,255,6.22,2,1,"['df', 'col_list', 'x0', 'colid']","[None, None, None, None]","[None, None, None, '""easy_id""']",813,"['    """"""\n', '       Merge category onehot column\n', '    :param df:\n', '    :param l:\n', '    :param x0:\n', '    :return:\n', '    """"""\n']","['pd.DataFrame', 't.rfind', 'int', 'print', 'dfz.set_index']",5
utilmy/zutil_features.py:pd_colcat_tonum,pd_colcat_tonum,function,21,62,43,534,8.61,1,4,"['df', 'colcat', 'drop_single_label', 'drop_fact_dict']","[None, None, None, None]","[None, '""all""', 'False', 'True']",837,"['    """"""\n', '    Encoding a data-set with mixed data (numerical and categorical) to a numerical-only data-set,\n', '    using the following logic:\n', '    * categorical with only a single value will be marked as zero (or dropped, if requested)\n', '    * categorical with two values will be replaced with the result of Pandas `factorize`\n', '    * categorical with more than two values will be replaced with the result of Pandas `get_dummies`\n', '    * numerical columns will not be modified\n', '    **Returns:** DataFrame or (DataFrame, dict). If `drop_fact_dict` is True, returns the encoded DataFrame.\n', '    else, returns a tuple of the encoded DataFrame and dictionary, where each key is a two-value column, and the\n', '    value is the original labels, as supplied by Pandas `factorize`. Will be empty if no two-value columns are\n', '    present in the data-set\n', '    Parameters\n', '    ----------\n', '    df : NumPy ndarray / Pandas DataFrame\n', '        The data-set to encode\n', '    colcat : sequence / string\n', ""        A sequence of the nominal (categorical) columns in the dataset. If string, must be 'all' to state that\n"", ""        all columns are nominal. If None, nothing happens. Default: 'all'\n"", '    drop_single_label : Boolean, default = False\n', '        If True, nominal columns with a only a single value will be dropped.\n', '    drop_fact_dict : Boolean, default = True\n', '        If True, the return value will be the encoded DataFrame alone. If False, it will be a tuple of\n', '        the DataFrame and the dictionary of the binary factorization (originating from pd.factorize)\n', '    """"""\n']","['pd.DataFrame', 'dict', 'pd.unique', 'len', 'pd.factorize', 'pd.get_dummies', 'pd.concat']",7
